E-code,Local authority,,Class,Early years,Primary schools,Secondary schools,Special schools and alternative provision,Post-16 provision,Other education and community budget,TOTAL EDUCATION SERVICES,"Transport planning, policy and strategy ",Structural maintenance,"Environmental, safety and routine maintenance",Winter service,Street lighting (including energy costs),Traffic management and road safety: congestion charging,Traffic management and road safety: traffic management – bus lane enforcement,Traffic management and road safety: road safety education and safe routes (including school crossing patrols),Traffic management and road safety: other,Parking services,Public transport: statutory concessionary fares,Public transport: discretionary concessionary fares,Public transport: support to operators,Public transport: co-ordination,"Airports, harbours and toll facilities",TOTAL HIGHWAYS AND TRANSPORT SERVICES,Children's social care: Sure start children's centres/flying start and early years,Children's social care: Children looked after,Children's social care: Other children and family services,Children's social care: Family support services,Children's social care: Youth justice,Children's social care: Safeguarding children and young people’s services,Children's social care: Asylum seekers,Children's social care: Services for young people,TOTAL CHILDREN'S SOCIAL CARE,Physical support - adults (18–64),Physical support - older people (65+),Sensory support - adults (18–64),Sensory support - older people (65+),Support with memory and cognition - adults (18–64),Support with memory and cognition - older people (65+),Learning disability support - adults (18–64),Learning disability support - older people (65+),Mental health support - adults (18–64),Mental health support - older people (65+),Social support: Substance misuse support,Social support: Asylum seeker support,Social support: Support for carer,Social support: Social Isolation,Assistive equipment and technology,Social care activities,Information and early intervention,Commissioning and service delivery,TOTAL ADULT SOCIAL CARE,Sexual health services - STI testing and treatment (prescribed functions),Sexual health services - Contraception (prescribed functions),"Sexual health services - Promotion, prevention and advice (non-prescribed functions)",NHS health check programme  (prescribed functions),Health protection - Local authority role in health protection  (prescribed functions),National child measurement programme (prescribed functions),Public health advice to NHS commissioners (prescribed functions),Obesity - adults,Obesity - children,Physical activity - adults,Physical activity - children,Substance misuse - Treatment for drug misuse in adults,Substance misuse - Treatment for alcohol misuse in adults,Substance misuse - Preventing and reducing harm from drug misuse in adults,Substance misuse - Preventing and reducing harm from alcohol misuse in adults,Substance misuse - Specialist drug and alcohol misuse services for children and young people,Smoking and tobacco - Stop smoking services and interventions,Smoking and tobacco - Wider tobacco control,Children 5–19 public health programmes,Miscellaneous public health services - Mandated 0-5 children’s services (prescribed functions),Miscellaneous public health services - All Other 0-5 children’s services (non-prescribed functions),Health at work,Public mental health,Miscellaneous public health services - other,TOTAL PUBLIC HEALTH,"Housing strategy, advice, advances, enabling, renewals and licensing",Homelessness,Housing benefits: rent allowances and rent rebates - discretionary payments,Housing benefits administration,Other council property - travellers' sites and non-HRA council property,Housing welfare: Supporting People,Other welfare services,TOTAL HOUSING SERVICES (GFRA only),Archives,Culture and heritage (excluding Archives),Recreation and sport,Open spaces,Tourism,Library service,TOTAL CULTURAL AND RELATED SERVICES,"Cemetery, cremation and mortuary services",Regulatory services: Trading standards,Regulatory services: Water safety,Regulatory services: Food safety,Regulatory services: Environmental protection; noise and nuisance,Regulatory services: Housing standards,Regulatory services: Health and safety,Regulatory services: Port health (excluding levies),Regulatory services: Port health levies,Regulatory services: Pest control,Regulatory services: Public conveniences,Regulatory services: Animal and public health; infectious disease,Regulatory services: Licensing - Alcohol and entertainment licensing; taxi licensing,Community safety (Crime reduction),Community safety (Safety services),Community safety (CCTV),Defences against flooding,Land drainage and related work (excluding levy / Special levies),Land drainage and related work - Levy / Special levies,Coast protection,Agriculture and fisheries services,Street cleansing (not chargeable to Highways),Waste collection,Waste disposal,Trade waste,Recycling,Waste minimisation,Climate change costs,TOTAL ENVIRONMENTAL AND REGULATORY SERVICES,Building control,Development control,Planning policy,Environmental initiatives,Economic development,Community development,Economic research,Business Support,TOTAL PLANNING AND DEVELOPMENT SERVICES,TOTAL POLICE SERVICES,TOTAL FIRE AND RESCUE SERVICES,Coroners' court services,Other court services    ,Corporate and democratic core,Local tax collection: council tax discounts - locally funded,Local tax collection: council tax support administration,Local tax collection: other,Emergency planning,Central services to the public: other,Non-distributed costs - retirement benefits ,Non-distributed costs - costs of unused shares of IT facilities and other assets,Non-distributed costs - revenue expenditure on surplus assets,TOTAL CENTRAL SERVICES,TOTAL OTHER SERVICES,TOTAL SERVICE EXPENDITURE,Housing benefits: rent allowances - mandatory payments,Housing benefits: non-HRA rent rebates - mandatory payments,Housing benefits: rent rebates to HRA tenants - mandatory payments,Housing benefits: subsidy limitation transfers from HRA,Contribution to the HRA re items shared by the whole community,Parish Precepts,Integrated Transport Authority levy,Waste Disposal Authority levy,London Pensions Fund Authority levy,Other levies ,External Trading Accounts net surplus(-)/ deficit(+),Internal Trading Accounts net surplus(-)/ deficit(+),Capital items accounted for in External Trading Accounts,Capital items accounted for in Internal Trading Accounts,Appropriations to(+) / from(-) Accumulated Absences Account,Adjustments to net current expenditure,NET CURRENT EXPENDITURE,Levy: Environment Agency flood defence,Capital expenditure charged to the GF Revenue Account (CERA) (exclude Public Health),Capital expenditure charged to the GF Revenue Account (CERA) (Public Health),Capital receipts used to finance revenue expenditure under receipts flexibility,Provision for bad debts (+/-),Provision for repayment of principal,Leasing payments,Interest: external payments,Interest: HRA item 8 payments and receipts,SUB-TOTAL,Interest and investment income (-): external receipts and dividends,Private Finance Initiative (PFI) schemes - difference from service charge,Appropriations to(+)/ from(-) financial instruments adjustment account,Appropriations to(+)/ from(-) unequal pay back pay account,Specific and special grants outside AEF [SG line 799 as income],Business Rates Supplement  (GLA only),Community Infrastructure levy,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),Carbon Reduction Commitment (CRC) transactions (income) (-),REVENUE EXPENDITURE,Local Services Support Grant (LSSG),Specific and special grants inside AEF [SG line 699 as income],NET REVENUE EXPENDITURE,Inter-authority transfers in respect of reorganisation,Appropriations to(+)/ from(-) schools' reserves,Appropriations to(+)/ from(-) public health financial reserves,Appropriations to(+)/ from(-) other earmarked financial reserves,Appropriations to(+)/ from(-) unallocated financial reserves,Revenue Support Grant,Police grant,Retained income from Rate Retention Scheme,Other items,COUNCIL TAX REQUIREMENT (total of lines 905 to 980),Estimated schools reserves level at 1 April,Estimated public health financial reserves level at 1 April,Estimated other earmarked financial reserves level at 1 April,Estimated unallocated financial reserves level at 1 April,Estimated schools reserves level at 31 March,Estimated public health financial reserves level at 31 March,Estimated other earmarked financial reserves level at 31 March,Estimated unallocated financial reserves level at 31 March,Prior Year Adjustments  ,Depreciation,Loss on impairment of assets,Revaluations taken to surplus or deficit on the provision of services,Credit for capital grants,Revenue Expenditure funded from Capital by Statute (RECS),Total capital items (total of lines 1031 to 1036),Adult Social Care Expenditure financed from Adult Social Care Council Tax Flexibility,Total council tax revenue foregone - pensioners,Total council tax revenue foregone - working age people,Total amount of council tax revenue foregone,The total amount paid to local parishes [by the billing authority] with respect to their council tax support allocation,Payment to operators in respect of depreciation which is included in line 275,"Please confirm the form is completed on non-IAS19 and PFI ""Off-Balance Sheet"" basis ","Total service expenditure on non-IAS19 and PFI ""On Balance Sheet"" basis",Dwelling rents (gross),Non-dwelling rents (gross),Tenants’ leaseholders’ and other charges for services and facilities,Contributions towards expenditure (other than government grants and assistance),Government grants and assistance (including downward adjustments),Interest on investments credited direct to the HRA,Transfers from GF,Transfers from MRR,Appropriation to/from Accumulated Absences Account,TOTAL HOUSING REVENUE ACCOUNT (HRA) INCOME,Repairs and maintenance,Supervision and management (including CDC),Special services,"Rents, rates, taxes and other charges",Direct charges to the HRA - Interest payable and similar charges including amortisation of premiums and discounts,Charges to the HRA for debt repayment or non-interest charges in respect of credit arrangements (including on balance sheet PFI schemes),Capital expenditure charged to the Housing Revenue Account (CERA),Debt management costs,Transfers to GF,Transfers to MRR,Provision for bad debts (+/-),TOTAL HOUSING REVENUE ACCOUNT (HRA) EXPENDITURE,SURPLUS OR DEFICIT FOR THE YEAR ON HRA SERVICES,Housing Revenue Account (HRA) Reserves at 1 April,Housing Revenue Account (HRA) Reserves at 31 March,
E1133,Mid Devon,,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-454,0,0,0,-8,0,-462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,237,38,593,0,0,0,"1,020",0,0,218,512,0,0,730,105,0,71,128,116,0,0,0,0,17,74,63,44,57,0,15,0,63,0,0,0,425,"1,043",0,-120,863,0,0,"2,964",63,486,363,2,-167,317,0,0,"1,064",0,0,0,0,"1,161",0,0,473,0,253,825,201,0,"2,913",0,"8,229","12,551",37,"6,493",0,0,"1,303",0,0,0,0,0,0,0,0,0,0,"28,613",0,0,0,0,0,401,34,112,0,"29,160",-225,0,0,0,"-19,214",0,0,0,0,"9,721",0,"-2,613","7,108",0,0,0,"2,270",0,"-1,017",0,"-1,982",72,"6,451",0,0,"8,403","2,009",0,0,"10,673","2,009",0,"1,642",0,0,0,0,"1,642",0,"2,415","1,680","4,095",55,0,1,"7,885","12,594",554,66,398,0,40,0,0,0,"13,652","2,710","2,948",200,"2,720","1,268",978,3,0,0,"2,800",25,"13,652",0,"9,922","9,922",
E1134,North Devon,,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,"-2,058",0,0,0,1,0,"-1,995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,129,0,698,10,0,0,"1,707",0,562,218,577,13,0,"1,370",-111,0,0,201,203,119,67,0,0,11,420,163,77,302,6,200,15,0,0,36,76,700,"2,007",0,52,733,0,0,"5,277",14,630,171,0,412,116,0,217,"1,560",0,0,0,0,"1,163",0,301,383,54,363,963,0,0,"3,227",0,"11,146","27,322",279,0,0,0,"1,678",0,0,0,13,-44,0,0,0,0,0,"40,394",0,576,0,0,0,0,0,490,0,"41,460",-76,0,0,0,"-27,582",0,0,0,0,"13,802",0,"-2,092","11,710",0,0,0,267,0,"-1,446",0,"-3,352",-94,"7,085",0,0,"2,260","1,161",0,0,"2,527","1,161",0,"2,502",0,0,0,0,"2,502",0,"3,462","2,261","5,723",116,0,1,"11,146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
E1136,South Hams,,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,626",0,0,0,0,-158,"-1,784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,328,249,406,0,0,0,"1,493",0,0,957,465,-6,0,"1,416",54,0,0,248,147,112,155,0,0,15,587,116,-42,0,113,0,49,0,0,27,0,819,"1,647",0,-81,197,0,0,"4,163",52,366,206,27,-590,133,2,28,224,0,0,0,0,"2,378",0,307,212,28,215,382,0,0,"3,522",0,"9,034","20,479",126,0,0,0,"1,845",0,0,0,0,0,0,0,0,0,0,"31,484",0,635,0,0,0,0,0,0,0,"32,119",-148,0,0,0,"-20,942",0,0,0,0,"11,029",0,"-2,532","8,497",0,0,0,"1,491",0,-749,0,"-1,618",-210,"7,411",0,0,0,0,0,0,"1,491",0,0,0,0,0,0,0,0,0,"2,840","1,790","4,630",102,0,1,"9,532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
E1137,Teignbridge,,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,065",0,0,0,0,0,"-2,065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,845,2,942,0,0,0,"2,230",0,9,"1,443","1,131",190,0,"2,773",86,0,0,346,505,79,40,0,0,15,655,97,-27,86,42,3,231,6,0,115,0,"1,273","1,141",0,0,"1,581",157,71,"6,502",0,808,647,0,58,186,0,-782,917,0,0,0,0,"1,577",0,64,849,25,824,"1,713",0,15,"5,067",221,"15,645","34,980",327,0,0,0,"2,802",0,0,0,0,0,0,0,0,0,0,"53,754",0,"2,160",0,0,15,0,0,6,0,"55,935",-26,0,0,0,"-35,625",0,0,0,0,"20,284",0,"-4,367","15,917",0,0,0,-108,98,"-1,601",0,"-4,360",118,"10,064",0,0,"1,897","1,478",0,0,"1,789","1,576",0,"1,216",0,0,0,0,"1,216",0,"4,969","4,125","9,094",261,0,1,"15,645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
E1139,Torridge,,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-479,0,0,0,3,65,-411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,252,113,588,0,0,0,"1,323",0,203,351,317,9,0,880,-56,0,42,143,160,68,77,0,0,27,246,73,-8,101,132,131,0,2,0,1,0,585,718,0,0,"1,000",0,0,"3,442",99,201,351,49,57,65,0,0,822,0,0,0,0,942,0,278,393,17,344,610,0,0,"2,584",0,"8,640","17,833",0,0,0,0,"1,153",0,0,0,0,0,0,0,-182,0,0,"27,444",0,"2,322",0,0,0,36,0,73,0,"29,875",-96,0,0,0,"-18,090",0,0,0,0,"11,689",0,"-2,793","8,896",0,0,0,-950,0,"-1,152",0,"-2,153",-104,"4,537",0,0,"7,963","1,077",0,0,"7,013","1,077",0,"1,374",0,0,-282,710,"1,802",0,"2,582","1,567","4,149",44,0,1,"8,527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
E1140,West Devon,,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-317,0,0,21,0,0,-296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,356,53,512,0,0,0,"1,264",0,12,471,148,0,0,631,0,0,0,91,0,0,0,0,0,14,188,594,94,44,0,0,99,0,0,0,0,519,"1,762",0,0,0,0,0,"3,405",32,595,198,0,0,200,0,212,"1,237",0,0,0,0,843,0,338,317,2,112,516,0,0,"2,128",75,"8,444","11,171",94,0,0,0,"1,229",0,0,0,0,0,0,0,0,0,0,"20,938",0,0,0,0,0,42,0,95,0,"21,075",-45,0,0,0,"-11,164",0,0,0,0,"9,866",0,"-2,063","7,803",0,0,0,0,-673,-623,0,"-1,067",0,"5,440",0,0,"1,023","1,023",0,0,"1,023",350,0,0,0,0,0,0,0,0,"1,830","1,285","3,115",87,0,1,"9,819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
E1201,Poole UA,,UA,"6,202","22,102","13,019","8,508","2,600","6,646","59,077",469,"1,327","1,657",151,808,0,0,400,0,"-2,821","3,041",0,801,222,0,"6,055","1,726","10,177",347,"3,472","1,129","2,269",760,"1,983","21,863","2,108","7,977",62,305,91,"3,799","12,135",526,"1,203",639,0,0,146,0,676,"5,491",532,"4,541","40,231",898,461,59,172,31,10,43,84,0,0,54,"2,201",54,259,0,0,250,0,299,"2,249",299,0,0,568,"7,991",818,362,231,"1,325",-3,653,0,"3,386",117,"1,315",-207,"2,964",266,"2,245","6,700","-1,321",495,0,297,667,0,153,37,0,38,302,113,41,-43,633,342,0,225,0,111,32,"1,916","1,525","8,114",-796,"-1,596",0,0,"11,285",114,969,519,95,226,607,275,0,"2,805",0,0,222,0,"2,535",0,442,701,153,639,"2,332",-14,0,"7,010","-1,120","165,283","35,034",420,"11,784",0,0,0,0,0,0,0,0,0,0,0,0,0,"212,521",196,"6,204",0,0,0,"2,547",0,0,0,"221,468",-249,0,0,0,"-50,214",0,0,0,0,"171,005",0,"-65,329","105,676",0,0,0,"-9,562",0,"-9,942",0,"-15,879",-590,"69,703","4,996",100,"26,227","6,252","4,996",100,"16,665","6,252",0,"13,472",0,0,0,0,"13,472","1,340","4,531","4,059","8,590",0,0,1,"165,283","19,921",372,"1,326","1,200",0,66,0,0,0,"22,885","5,495","4,435",0,115,"3,215",400,"4,673",94,0,"4,261",197,"22,885",0,570,570,
E1202,Bournemouth UA,,UA,"9,194","8,358",924,"11,083",269,"7,159","36,987",569,0,"1,641",112,"1,047",0,0,374,528,"-5,327","5,180",0,400,-80,0,"4,444","1,817","18,966",0,"3,491",482,"8,547",0,"2,212","35,515","3,476","12,933",21,35,1,"6,628","8,461",741,711,"1,059",0,48,222,0,762,"9,033",904,"9,729","54,764","1,713",879,113,328,60,19,83,160,0,0,103,"2,213",103,0,0,0,477,0,568,"2,116","2,116",0,0,0,"11,051","1,199",338,62,"1,997",0,"4,981",0,"8,577",139,-406,"-1,865","3,062","2,930","5,715","9,575","-1,010",219,0,278,593,521,0,0,1,47,511,71,-98,32,0,402,0,150,0,150,0,"2,052","2,725","4,676","-1,310","1,726",28,0,"11,764",153,24,"1,067",-63,550,"1,398",0,190,"3,319",0,0,387,0,"5,428",0,0,"1,431",65,110,0,0,0,"7,421",666,"184,083","69,694",903,"12,042",0,0,0,0,0,0,27,345,-956,0,0,0,0,"266,138",215,"2,792",0,0,0,"4,162",0,"1,539",0,"274,846","-3,200",0,0,0,"-84,614",0,0,0,0,"187,032",0,"-49,853","137,179",0,0,0,"-4,305","1,797","-18,736",0,"-32,015","-5,236","78,684",749,0,"19,720","8,902",749,0,"15,415","10,699",0,"19,608",0,"3,861",0,0,"23,469","1,513","6,228","7,199","13,427",0,0,1,"70,791","22,379",376,"1,445","1,340",0,116,0,0,0,"25,656","4,245","7,111",349,123,"2,950","8,501",215,75,0,-106,118,"23,581","2,075","7,920","9,995",
E1221,Dorset,,SC,"12,647","102,923","60,589","5,646",0,"111,322","293,127","1,268",185,"7,771","1,026","6,494",0,0,214,377,-657,"4,639",0,"3,099","6,986",0,"31,401","3,910","14,048","2,185","5,903","1,195",382,0,"16,548","44,170","13,690","45,011",117,298,246,"3,402","20,183","1,482","2,548",663,0,0,618,0,"2,288","13,525","2,510","15,455","122,036","4,148","2,128",274,793,145,45,200,386,0,0,249,"5,358",249,0,0,0,"1,156",0,"1,379","5,123","5,123",0,0,"-10,643","16,112",0,0,0,0,122,0,0,122,718,0,11,"1,750",0,"6,474","8,953",0,"1,333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,111","5,483","14,140",52,0,215,0,"23,334",0,492,628,"1,283",435,561,0,0,"3,399",0,0,695,0,426,0,0,0,185,137,"1,224",0,0,"2,666",0,"545,319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"545,319",789,"6,076",0,0,0,"10,417",0,"7,545",0,"570,146",-250,0,0,0,"-9,779",0,0,0,0,"560,117",-712,"-298,476","260,929",0,0,0,"1,621",0,"-19,446",0,"-36,803","-1,384","204,917","12,035","1,793","60,788","10,067","12,035","1,793","62,409","10,067",0,"-29,207",0,0,0,0,"-29,207","3,940",0,0,0,0,0,1,"540,888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
E1232,Christchurch,,SD,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,29,"-1,902",0,14,9,0,0,"-1,829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,614,28,217,0,0,0,945,0,286,184,953,15,0,"1,438",18,0,0,50,202,0,121,0,0,26,215,38,27,25,0,128,0,55,0,65,0,65,"1,373",0,0,0,0,0,"2,408",56,308,370,21,75,10,0,0,840,0,0,0,0,"1,486",0,215,205,48,170,430,0,0,"2,554",0,"6,356","15,736",170,0,0,0,26,0,0,0,0,-966,0,0,0,0,0,"21,322",0,"2,190",0,0,0,0,0,0,0,"23,512",-55,0,0,0,"-15,862",0,0,0,0,"7,595",0,"-1,049","6,546",0,0,0,-917,0,-313,0,"-1,501",-79,"3,736",0,0,"6,405",999,0,0,"5,488",999,0,"1,807",0,0,0,0,"1,807",0,"2,184","1,519","3,703",0,0,1,"6,356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
E1233,East Dorset,,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-227,0,61,20,0,0,-121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,699,16,253,0,0,0,"1,243",0,163,357,539,21,0,"1,080",0,0,0,199,230,0,223,0,0,51,158,219,106,42,0,0,0,47,0,0,0,28,"1,951",0,0,0,0,0,"3,254",101,477,411,37,161,17,0,0,"1,204",0,0,0,0,"1,418",0,250,179,42,183,420,220,0,"2,712",0,"9,372","17,186",217,0,0,0,"1,887",0,0,0,0,0,0,0,0,0,0,"28,662",0,661,0,0,0,0,0,0,0,"29,323",-83,0,0,0,"-17,333",0,0,0,0,"11,907",0,"-1,436","10,471",0,0,0,"1,121",0,-263,0,"-1,619",-189,"9,521",0,0,"10,449",992,0,0,"11,570",992,0,756,0,0,0,0,756,0,"3,054","1,879","4,933",0,0,1,"9,372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
E1234,North Dorset,,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-321,0,0,0,0,0,-317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,175,0,-290,0,0,0,293,0,11,68,106,0,0,185,3,0,2,0,0,0,0,0,0,7,0,731,58,0,82,0,0,0,0,0,0,37,"1,860",0,0,0,0,0,"2,780",95,798,833,37,76,277,0,0,"2,116",0,0,0,0,"1,061",0,184,117,18,210,143,-84,77,"1,726",30,"6,813","18,125",0,0,0,0,"2,523",0,0,0,0,-102,0,0,0,0,0,"27,359",0,0,0,0,54,0,0,-120,0,"27,293",0,0,0,0,"-17,510",0,0,0,0,"9,783",0,"-2,511","7,272",0,0,0,0,147,-735,0,"-1,178",21,"5,527",0,0,0,0,0,0,0,147,0,371,0,0,0,842,"1,213",0,"2,151","2,078","4,229",0,0,1,"5,527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
E1236,Purbeck,,SD,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,-176,0,0,0,0,0,-170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,401,45,316,0,0,0,956,0,78,89,143,104,0,414,0,0,0,125,114,0,28,0,8,12,76,134,19,43,43,0,18,0,0,9,0,409,585,0,0,466,0,0,"2,089",36,452,437,18,27,13,0,0,983,0,0,0,0,874,0,156,154,34,170,79,0,0,"1,467",-120,"5,619","13,432",71,0,0,0,"1,381",0,0,0,0,0,0,0,0,0,0,"20,503",0,0,0,0,0,0,0,0,0,"20,503",-65,0,0,0,"-13,714",0,0,0,0,"6,724",0,-920,"5,804",0,0,0,"-2,484",297,-419,0,"1,551",-59,"4,690",0,0,"2,990","1,896",0,0,506,"2,193",0,456,0,0,0,494,950,0,"1,814","1,371","3,185",44,0,1,"5,619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
E1237,West Dorset,,SD,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,"-1,852",5,0,0,0,186,"-1,648",0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,250,5,955,0,0,0,"1,676",0,277,690,8,229,0,"1,204",0,0,0,324,230,270,55,0,0,45,501,87,14,0,0,153,0,48,0,288,0,242,"3,072",0,0,0,0,0,"5,329",216,652,611,0,-422,359,0,0,"1,416",0,0,0,0,"2,147",0,637,129,134,389,573,0,0,"4,009",0,"11,989","30,002",0,0,0,0,"3,485",0,0,0,0,0,0,0,0,0,0,"45,476",0,713,0,0,0,75,0,117,0,"46,381",-522,0,0,0,"-30,225",0,0,0,0,"15,634",0,"-2,705","12,929",0,0,0,"1,235",-867,"-1,289",0,"-2,862",-152,"8,994",0,0,"19,187","1,878",0,0,"20,422","1,011",0,"3,297",0,0,0,0,"3,297",0,"3,834","2,976","6,810",121,0,1,"11,989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
E1238,Weymouth & Portland,,SD,0,0,0,0,0,0,0,11,0,44,0,0,0,0,0,0,"-1,453",0,0,0,0,237,"-1,161",0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,270,5,683,0,0,0,"1,422",0,33,551,979,-478,0,"1,085",-633,0,0,296,257,181,0,32,0,0,370,88,-48,0,122,182,0,22,0,408,0,"1,010","1,552",0,0,0,0,0,"3,839",150,458,347,0,157,154,0,0,"1,266",0,0,0,0,"1,973",0,355,72,89,-413,901,0,0,"2,977",0,"9,432","29,673",0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,"39,169",0,978,0,0,0,275,0,"1,316",0,"41,738",-572,0,0,0,"-29,824",0,0,0,0,"11,342",0,"-1,588","9,754",0,0,0,743,"-1,447",-742,0,"-2,091",-202,"6,015",0,0,"6,100","3,834",0,0,"6,843","2,387",0,"3,939",0,0,0,0,"3,939",0,"2,565","3,232","5,797",2,0,1,"9,432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
E1301,Darlington UA,,UA,"4,182","16,562","4,241","4,964",651,"3,501","34,101",284,520,855,394,"1,038",0,0,371,160,"-1,261","3,371",0,57,59,0,"5,848",611,"10,390",175,"3,262",394,"4,389",0,"1,060","20,281","2,802","5,525",6,88,243,"2,987","9,649","1,091",864,725,36,0,157,96,190,"3,349",364,"3,845","32,017",577,353,86,199,87,137,37,165,165,376,376,"1,010",595,37,37,530,219,66,916,"2,168",426,77,315,305,"9,259",77,253,203,551,0,"2,283",0,"3,367",66,789,"1,115","1,187",0,"1,088","4,245",-784,240,0,110,181,123,37,0,0,104,0,208,31,309,0,175,99,0,0,0,-48,"1,686",970,"2,573",-68,"1,105",43,0,"7,094",211,310,391,23,958,258,69,55,"2,275",0,0,188,0,"4,289",0,551,600,117,558,746,0,0,"7,049",176,"125,712","23,560",125,"13,621",0,229,119,0,0,0,0,0,"-1,217",0,0,0,0,"162,149",102,"1,600",0,0,0,0,0,"5,628","-2,882","166,597",-32,0,0,0,"-38,419",0,0,0,0,"128,146",0,"-43,615","84,531",0,0,-270,"-1,874","-6,132","-13,286",0,"-21,152",0,"41,817",981,300,"10,322","19,217",981,30,"8,448","13,085",0,"4,794",38,"4,251",-750,"2,011","10,344",802,"3,561","4,015","7,576",12,0,1,"126,245","19,495",351,"2,867",0,0,55,229,0,0,"22,997","3,827","3,204","2,400",43,"2,875",645,"14,379",30,0,0,250,"27,653","-4,656","10,361","5,705",
