E-code,ONS Code,Local authority,,Class,Early years,Primary schools,Secondary schools,Special schools and alternative provision,Post-16 provision,Other education and community budget,TOTAL EDUCATION SERVICES,"Transport planning, policy and strategy ",Structural maintenance,"Environmental, safety and routine maintenance",Winter service,Street lighting (including energy costs),Traffic management and road safety: congestion charging,Traffic management and road safety: traffic management – bus lane enforcement,Traffic management and road safety: road safety education and safe routes (including school crossing patrols),Traffic management and road safety: other,Parking services,Public transport: statutory concessionary fares,Public transport: discretionary concessionary fares,Public transport: support to operators,Public transport: co-ordination,"Airports, harbours and toll facilities",TOTAL HIGHWAYS AND TRANSPORT SERVICES,Children's social care: Sure start children's centres/flying start and early years,Children's social care: Children looked after,Children's social care: Other children and family services,Children's social care: Family support services,Children's social care: Youth justice,Children's social care: Safeguarding children and young people’s services,Children's social care: Asylum seekers,Children's social care: Services for young people,TOTAL CHILDREN'S SOCIAL CARE,Physical support - adults (18–64),Physical support - older people (65+),Sensory support - adults (18–64),Sensory support - older people (65+),Support with memory and cognition - adults (18–64),Support with memory and cognition - older people (65+),Learning disability support - adults (18–64),Learning disability support - older people (65+),Mental health support - adults (18–64),Mental health support - older people (65+),Social support: Substance misuse support,Social support: Asylum seeker support,Social support: Support for carer,Social support: Social Isolation,Assistive equipment and technology,Social care activities,Information and early intervention,Commissioning and service delivery,COVID-19 discharge costs,Disbursement payments to care homes,TOTAL ADULT SOCIAL CARE,Sexual health services - STI testing and treatment (prescribed functions),Sexual health services - Contraception (prescribed functions),"Sexual health services - Promotion, prevention and advice (non-prescribed functions)",NHS health check programme  (prescribed functions),Health protection - Local authority role in health protection  (prescribed functions),National child measurement programme (prescribed functions),Public health advice to NHS commissioners (prescribed functions),Obesity - adults,Obesity - children,Physical activity - adults,Physical activity - children,Substance misuse - Treatment for drug misuse in adults,Substance misuse - Treatment for alcohol misuse in adults,Substance misuse - Preventing and reducing harm from drug misuse in adults,Substance misuse - Preventing and reducing harm from alcohol misuse in adults,Substance misuse - Specialist drug and alcohol misuse services for children and young people,Smoking and tobacco - Stop smoking services and interventions,Smoking and tobacco - Wider tobacco control,Children 5–19 public health programmes,Miscellaneous public health services - Mandated 0-5 children’s services (prescribed functions),Miscellaneous public health services - All Other 0-5 children’s services (non-prescribed functions),Health at work,Public mental health,Miscellaneous public health services - other,"Test, track & trace and outbreak planning",Other public health spend relating to COVID-19,TOTAL PUBLIC HEALTH,"Housing strategy, advice, advances, enabling, renewals and licensing",Homelessness,Housing benefits: rent allowances and rent rebates - discretionary payments,Housing benefits administration,Other council property - travellers' sites and non-HRA council property,Housing welfare: Supporting People,Other welfare services,TOTAL HOUSING SERVICES (GFRA only),Archives,Culture and heritage (excluding Archives),Tourism,Library service,Recreation and sport,Open spaces,TOTAL CULTURAL AND RELATED SERVICES,"Cemetery, cremation and mortuary services",Regulatory services: Trading standards,Regulatory services: Water safety,Regulatory services: Food safety,Regulatory services: Environmental protection; noise and nuisance,Regulatory services: Housing standards,Regulatory services: Health and safety,Regulatory services: Port health (excluding levies),Regulatory services: Port health levies,Regulatory services: Pest control,Regulatory services: Public conveniences,Regulatory services: Animal and public health; infectious disease,Regulatory services: Licensing - Alcohol and entertainment licensing; taxi licensing,Community safety (Crime reduction),Community safety (Safety services),Community safety (CCTV),Defences against flooding,Land drainage and related work (excluding levy / Special levies),Land drainage and related work - Levy / Special levies,Coast protection,Agriculture and fisheries services,Street cleansing (not chargeable to Highways),Waste collection,Waste disposal,Trade waste,Recycling,Waste minimisation,Climate change costs,TOTAL ENVIRONMENTAL AND REGULATORY SERVICES,Building control,Development control,Planning policy,Environmental initiatives,Economic development,Community development,Economic research,Business Support (b),TOTAL PLANNING AND DEVELOPMENT SERVICES,TOTAL POLICE SERVICES,TOTAL FIRE AND RESCUE SERVICES,Coroners' court services,Other court services    ,Corporate and democratic core,Local tax collection: council tax discounts - locally funded,Local tax collection: council tax support administration,Local tax collection: other,Emergency planning,Central services to the public: other,Non-distributed costs - retirement benefits ,Non-distributed costs - costs of unused shares of IT facilities and other assets,Non-distributed costs - revenue expenditure on surplus assets,TOTAL CENTRAL SERVICES,TOTAL OTHER SERVICES,TOTAL SERVICE EXPENDITURE,Disbursement payments to businesses,Housing benefits: rent allowances - mandatory payments,Housing benefits: non-HRA rent rebates - mandatory payments,Housing benefits: rent rebates to HRA tenants - mandatory payments,Housing benefits: subsidy limitation transfers from HRA,Contribution to the HRA re items shared by the whole community,Parish Precepts,Integrated Transport Authority levy *,Waste Disposal Authority levy *,London Pensions Fund Authority levy,Other levies ,External Trading Accounts net surplus(-)/ deficit(+),Internal Trading Accounts net surplus(-)/ deficit(+),Capital items accounted for in External Trading Accounts,Capital items accounted for in Internal Trading Accounts,Appropriations to(+) / from(-) Accumulated Absences Account,Adjustments to net current expenditure,NET CURRENT EXPENDITURE,Levy: Environment Agency flood defence,Capital expenditure charged to the GF Revenue Account (CERA) (exclude Public Health),Capital expenditure charged to the GF Revenue Account (CERA) (Public Health),Capital receipts used to finance revenue expenditure under receipts flexibility,Provision for bad debts (+/-),Provision for repayment of principal,Leasing payments,Interest: external payments,Interest: HRA item 8 payments and receipts,Interest and investment income (-): external receipts and dividends,Private Finance Initiative (PFI) schemes - difference from service charge,Appropriations to(+)/ from(-) financial instruments adjustment account,Appropriations to(+)/ from(-) unequal pay back pay account,Specific and special grants outside AEF [SG line 799 as income],Business Rates Supplement  (GLA only),Community Infrastructure levy,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),Carbon Reduction Commitment (CRC) transactions (income) (-),REVENUE EXPENDITURE,Specific and special grants inside AEF [SG line 699 as income],Inter-authority transfers in respect of reorganisation,Appropriations to(+)/ from(-) schools' reserves,Appropriations to(+)/ from(-) dedicated schools grant reserves,Appropriations to(+)/ from(-) public health financial reserves,Appropriations to(+)/ from(-) other earmarked financial reserves,Appropriations to(+)/ from(-) unallocated financial reserves,Revenue Support Grant,Police grant,Retained income from Rate Retention Scheme **,Collection fund surpluses and deficits for Council Tax,Other Income,COUNCIL TAX REQUIREMENT (total of lines 900 to 985) (a),Estimated schools reserves level at 1 April,Estimated dedicated schools grant financial reserves level at 1 April,Estimated public health financial reserves level at 1 April,Estimated other earmarked financial reserves level at 1 April,Estimated unallocated financial reserves level at 1 April,Prior Year Adjustments  ,Estimated schools reserves level at 31 March,Estimated dedicated schools grant reserves level at 31 March,Estimated public health financial reserves level at 31 March,Estimated other earmarked financial reserves level at 31 March,Estimated unallocated financial reserves level at 31 March,Other Earmarked Financial Reserves used for smoothing PFI and long-term liability payments at 1 April,Other Earmarked Financial Reserves used for smoothing PFI and long-term liability payments at 31 March,Other Earmarked Financial Reserves held on behalf of third parties for specific projects at 1 April,Other Earmarked Financial Reserves held on behalf of third parties for specific projects at 31 March,Depreciation,Loss on impairment of assets,Revaluations taken to surplus or deficit on the provision of services,Credit for capital grants,Revenue Expenditure funded from Capital by Statute (RECS),Total capital items (total of lines 1031 to 1036),Total council tax revenue foregone - pensioners,Total council tax revenue foregone - working age people,Total amount of council tax revenue foregone,The total amount paid to local parishes [by the billing authority] with respect to their council tax support allocation,Payment to operators in respect of depreciation which is included in line 275,Dwelling rents (gross),Non-dwelling rents (gross),Tenants’ leaseholders’ and other charges for services and facilities,Contributions towards expenditure (other than government grants and assistance),Government grants and assistance (including downward adjustments),Interest on investments credited direct to the HRA,Transfers from GF,Transfers from MRR,Appropriation to/from Accumulated Absences Account,TOTAL HOUSING REVENUE ACCOUNT (HRA) INCOME,Repairs and maintenance,Supervision and management (including CDC),Special services,"Rents, rates, taxes and other charges",Direct charges to the HRA - Interest payable and similar charges including amortisation of premiums and discounts,Charges to the HRA for debt repayment or non-interest charges in respect of credit arrangements (including on balance sheet PFI schemes),Capital expenditure charged to the Housing Revenue Account (CERA),Debt management costs,Transfers to GF,Transfers to MRR,Provision for bad debts (+/-),TOTAL HOUSING REVENUE ACCOUNT (HRA) EXPENDITURE,SURPLUS OR DEFICIT FOR THE YEAR ON HRA SERVICES,Housing Revenue Account (HRA) Reserves at 1 April,Housing Revenue Account (HRA) Reserves at 31 March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1537,E07000072,Epping Forest,,SD,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,17,-437,0,10,19,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,605,481,"1,364",0,0,128,"3,090",0,"1,038",16,0,-487,"1,859","2,426",0,0,0,5,"1,465",-12,0,0,0,0,212,35,322,289,289,64,0,394,0,0,0,"1,183","2,527",0,0,"1,852",0,0,"8,625",261,"1,370","1,063",0,442,"1,971",0,1,"5,108",0,0,0,0,"1,636",0,0,"2,669",164,344,602,0,0,"5,415",0,"24,585",0,"13,096",141,"11,805",0,355,"3,764",0,0,0,0,0,"-6,404",0,0,0,0,"47,342",0,0,0,0,103,912,0,"7,453","-6,125",-25,0,0,0,"-25,873",0,0,0,0,"23,787","-2,023",0,0,0,0,0,"-1,350",0,0,"-5,162",-4,"-3,248","12,000",0,0,0,"4,793","7,312",0,0,0,0,"4,793","5,962",0,0,0,0,"1,710",0,0,0,0,"1,710","3,538","2,938","6,476",0,0,"33,349",810,"2,092",0,0,36,357,0,0,"36,644","7,723","6,104","3,953",533,"6,125",0,"3,273",58,0,"8,784",91,"36,644",0,"2,000","2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1538,E07000073,Harlow,,SD,0,0,0,0,0,0,0,0,0,"1,073",0,0,0,0,0,39,-381,0,0,0,95,0,826,0,0,241,13,0,0,0,0,254,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"1,262",0,325,0,63,0,"1,670",0,998,0,0,81,"2,761","3,840",-539,0,4,183,205,135,38,0,0,72,13,73,428,0,581,19,0,0,0,0,0,594,278,0,0,"1,439",0,0,"3,523",265,539,410,101,"-4,299",60,0,0,"-2,924",0,0,0,0,566,0,665,722,13,832,252,0,0,"3,050",-92,"10,322",0,"11,316",0,"13,027",0,623,0,0,0,0,0,0,0,0,0,0,0,"35,288",0,828,0,0,0,702,30,805,0,-89,0,0,0,"-24,679",0,0,0,0,"12,885","-2,384",0,0,0,0,"-1,975",803,0,0,"-2,547","1,310",-180,"7,912",0,0,0,"26,040","2,248",0,0,0,0,"24,065","3,051",0,0,0,0,"1,791",0,0,0,500,"2,291","2,714","4,005","6,719",0,0,"43,763","1,146","6,572",0,0,0,32,0,0,"51,513","11,262","10,295","8,423",87,"7,261",0,"6,559",17,0,"10,736",357,"54,997","-3,484","10,663","7,179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1539,E07000074,Maldon,,SD,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,-477,0,0,0,0,0,-361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,646,0,204,0,0,0,836,0,82,133,0,-332,465,348,252,0,0,183,466,0,95,0,0,48,146,69,66,-14,221,0,0,0,0,0,0,615,"1,076",0,1,515,0,0,"3,739",82,797,"1,587",97,62,0,0,0,"2,625",0,0,0,0,"2,243",0,238,538,273,455,"-1,493",0,0,"2,254",-15,"9,426",0,"11,397",0,0,0,0,"1,571",0,0,0,0,-38,0,0,0,0,0,"22,356",0,0,0,0,0,0,0,0,0,-133,0,0,0,"-11,055",0,0,0,0,"11,168","-1,742",0,0,0,0,-436,0,0,0,"-3,058",10,337,"6,279",0,0,0,"3,239","3,932",0,0,0,0,"2,803","3,932",0,0,0,0,838,0,0,0,0,838,"1,196","1,065","2,261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1540,E07000075,Rochford,,SD,0,0,0,0,0,0,0,0,0,489,0,0,0,0,0,0,"-1,103",0,0,0,0,0,-614,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,"1,136",145,590,0,0,0,"2,065",0,77,0,0,519,597,"1,193",-31,0,5,24,122,122,171,0,0,5,84,128,77,0,0,0,0,0,0,3,0,371,"2,667",0,0,-363,0,0,"3,385",133,386,214,0,214,291,0,0,"1,238",0,0,0,0,"1,773",0,218,330,0,609,789,0,0,"3,719",-250,"10,790",0,"10,042",484,0,0,0,"1,675",0,0,0,0,0,0,0,0,0,0,"22,991",0,0,0,0,0,0,0,0,0,0,0,0,0,"-10,637",0,0,0,0,"12,354","-1,573",0,0,0,0,"-2,485",9,0,0,"1,179",-110,0,"9,374",0,0,0,"8,085",976,0,0,0,0,"5,600",985,0,0,0,0,0,0,0,0,475,475,"2,283","1,544","3,827",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1542,E07000076,Tendring,,SD,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,-17,-92,0,0,0,2,0,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,42,457,958,346,843,-11,0,0,"2,593",0,340,327,0,"1,638","1,073","3,378",-565,0,0,405,143,134,46,65,0,14,660,128,179,182,0,118,0,53,0,725,0,"1,869","1,820",0,0,473,0,0,"6,449",219,998,472,13,200,221,0,364,"2,487",0,0,0,0,"1,786",3,287,729,121,-70,114,0,0,"2,970","2,394","20,526",0,"37,899",191,"6,597",0,0,"2,100",0,0,0,0,0,0,0,0,0,0,"67,313",0,59,0,0,225,209,0,23,0,-329,0,0,0,"-45,017",0,0,0,0,"22,483","-3,758",0,0,0,0,"-6,642",0,-431,0,-920,-27,0,"10,705",0,0,0,"19,777","4,000",0,0,0,0,"13,135","4,000",0,0,0,0,"3,732",0,0,"-1,519","1,547","3,760","7,014","5,255","12,269",37,0,"12,870",232,499,67,0,1,13,0,0,"13,682","3,930","2,094",981,134,"1,322","4,571",281,66,0,270,55,"13,704",-22,"5,270","5,248",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1544,E07000077,Uttlesford,,SD,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,-440,0,0,0,0,0,-360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,28,0,0,178,98,349,43,662,0,0,0,"1,152",0,380,0,0,"1,224",241,"1,845",0,0,0,164,53,-27,64,-15,0,0,0,549,60,141,278,1,0,0,0,0,0,578,"1,180",535,-204,179,0,400,"3,936",193,"1,021","1,919",0,617,0,0,0,"3,750",0,0,0,0,"2,603",18,327,906,55,870,85,0,0,"4,864",0,"15,379",0,"6,512",0,"5,348",0,0,"3,803",0,0,0,0,0,0,0,0,0,0,"31,042",0,"2,280",0,0,95,"1,346",0,"1,814",0,"-6,950",0,0,0,"-11,809",0,0,0,0,"17,818","-4,905",0,0,0,0,"-5,691",-37,0,0,"2,721",55,0,"9,961",0,0,0,"19,874","1,496",0,0,0,0,"14,183","1,459",0,0,0,0,"1,861",0,0,0,0,"1,861","1,721","1,990","3,711",0,0,"14,876",234,"1,058",0,0,2,0,0,0,"16,170","2,703","2,048","1,231",379,"2,601","6,281",650,0,0,0,100,"15,993",177,"3,166","3,343",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1620,E10000013,Gloucestershire,,SC,"32,443","180,626","41,298","41,972","7,575","33,636","337,550","5,906","1,190","11,877","2,809","4,756",0,0,684,0,"-3,799","7,739",0,"5,055",467,0,"36,684","4,702","63,357",0,"14,028","1,869","34,565","1,103","8,132","127,756","13,786","40,567",378,0,0,"6,212","53,928","4,576","9,279",735,0,0,"1,258","1,319","4,368","32,027","1,582","8,559",0,0,"178,574","2,237","1,495",265,552,92,142,164,700,82,211,0,"2,662","1,802","1,021",750,334,827,82,910,"6,411","4,349",28,556,904,0,456,"27,032",0,"3,769",0,0,158,0,935,"4,862",520,0,0,"4,038",0,648,"5,206",0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,330",0,0,0,-325,0,0,"36,580",0,"5,375",194,0,"44,124",0,463,246,24,177,149,0,252,"1,311",0,"24,992","1,318",0,"8,481",0,0,0,238,217,"7,649",0,0,"17,903",0,"805,994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"805,994",327,0,0,0,0,"7,873",0,"11,939",0,"-3,235",0,0,0,"-4,127",0,0,0,0,"818,771","-407,437",0,0,0,0,"2,831",0,"-8,221",0,"-77,490",815,0,"329,269","15,341","-13,614",0,"75,225","18,846",0,"15,341","-13,614",0,"78,056","18,846","8,561","8,561",0,0,"55,996",0,0,"-58,087",0,"-2,091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1631,E07000078,Cheltenham,,SD,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,"-3,044",0,0,0,26,-10,"-2,959",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,704,0,361,0,15,0,"1,256",0,"1,585",151,0,573,"2,063","4,372","-1,014",0,4,202,216,155,101,0,0,136,188,42,247,154,-56,104,175,0,0,0,0,938,"1,418",0,-24,"2,364",0,96,"5,446",-89,917,491,0,71,274,0,0,"1,664",0,0,0,0,"1,880",0,216,682,89,823,"2,984",0,-19,"6,655",0,"16,434",0,"13,570",0,"7,157",0,0,337,0,0,0,0,0,0,0,0,0,0,"37,498",0,0,0,0,25,561,0,"3,826","-1,754","-4,477",0,0,0,"-20,884",0,0,0,0,"14,795","-2,300",0,0,0,0,"-13,380",544,0,0,"10,069",23,0,"9,751",0,0,0,"17,757","1,176",0,0,0,0,"4,377","1,720",0,0,0,0,"5,018",109,0,0,0,"5,127","2,356","4,686","7,042",0,0,"19,467",502,909,246,0,23,0,0,0,"21,147","4,481","7,757",0,70,"7,262",0,"1,196",89,0,0,292,"21,147",0,"1,500","1,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1632,E07000079,Cotswold,,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"-2,287",0,15,0,0,0,"-2,262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,105,0,0,0,0,0,576,0,50,136,0,102,0,288,111,0,0,116,356,0,0,0,0,0,154,27,11,48,0,0,76,0,0,0,0,"1,352","1,278",0,0,"2,768",0,95,"6,392",-144,689,351,0,0,350,0,0,"1,246",0,0,0,0,"1,647",0,-83,0,23,"4,487","1,882",0,0,"7,956",0,"14,196",0,"13,408",0,0,0,0,"3,521",0,0,0,0,-482,0,0,0,0,0,"30,643",0,0,0,0,0,0,0,19,0,-505,0,0,0,"-12,899",0,0,0,0,"17,258","-4,584",0,0,0,0,-99,6,0,0,"-3,518",66,206,"9,335",0,0,0,"4,520",651,0,0,0,0,"4,421",657,0,0,0,0,"1,683",0,0,0,650,"2,333","2,327","2,173","4,500","3,375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1633,E07000080,Forest of Dean,,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,202,0,0,0,-87,0,247,0,0,22,0,100,101,223,14,0,0,94,170,0,0,0,0,0,146,0,-32,377,0,0,37,0,0,0,0,613,"1,579",0,0,706,0,0,"3,704",70,134,160,215,177,160,0,0,916,0,0,0,0,"1,890",0,0,-131,23,"2,697","1,985",0,0,"6,464",304,"11,786",0,"15,642",0,0,0,0,"2,578",0,0,0,44,-615,0,0,0,0,0,"29,435",0,115,0,0,0,0,0,25,0,-324,0,0,0,"-15,263",0,0,0,0,"13,988","-1,627",0,0,0,0,"-2,026",0,-27,0,-796,-14,"-1,299","8,199",0,0,0,"9,259",733,0,0,0,0,"7,233",733,0,0,0,0,348,0,0,0,0,348,"2,736","2,932","5,668","2,578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1634,E07000081,Gloucester,,SD,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,"-1,506",0,0,0,126,0,"-1,373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,009","2,767",271,194,0,0,0,"4,241",0,"2,715",647,0,-30,362,"3,694","-1,007",0,0,"1,225",19,-70,0,0,0,6,9,10,-32,0,4,83,34,0,71,0,0,775,"4,554",0,0,0,0,341,"6,022",50,552,872,0,350,673,0,"-5,525","-3,028",0,0,0,0,"1,709",183,152,370,18,"1,636",0,0,0,"4,068",0,"13,624",0,"36,139",0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,"50,011",0,0,0,0,0,510,"1,500","1,880",0,"-1,111",0,0,0,"-36,516",0,0,0,0,"16,274","-2,921",0,0,0,0,288,123,-86,0,"-5,392",52,0,"8,338",0,0,0,"4,515","1,408",0,0,0,0,"4,803","1,531",0,0,0,0,"3,500",0,0,0,0,"3,500","2,735","6,312","9,047","1,080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1635,E07000082,Stroud,,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-128,0,0,0,0,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,765,0,358,0,0,0,"1,298",0,543,10,0,920,497,"1,970",69,0,0,247,300,260,146,12,0,140,285,204,4,110,314,31,18,52,0,0,0,835,"1,309",0,0,"2,091",0,83,"6,510",62,"1,008",472,671,129,47,1,290,"2,680",0,0,0,0,"1,186",0,166,472,63,99,"1,411",0,0,"3,397",394,"16,121",0,"7,949",102,"8,180",0,204,"4,380",0,0,0,0,0,0,0,0,0,0,"36,936",158,"1,530",0,0,0,"1,010",0,98,29,-451,0,0,0,"-16,203",0,0,0,0,"23,107","-2,469",0,0,0,0,-882,"-1,530",0,0,"-4,077",146,0,"14,295",0,0,0,"9,880","4,903",0,0,0,0,"8,998","3,373",0,0,0,0,"2,328",0,0,0,0,"2,328","2,700","3,700","6,400",0,0,"21,681",173,"1,046",286,0,45,200,0,0,"23,431","5,430","5,038","1,710",0,"3,379",967,"1,089",0,0,"5,858",200,"23,671",-240,"8,910","8,670",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1636,E07000083,Tewkesbury,,SD,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-324,0,0,0,0,0,-322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,177,0,460,209,0,0,"1,183",0,39,137,0,-137,457,496,21,0,57,125,151,35,188,0,0,43,0,91,70,0,123,0,0,112,7,0,0,603,"1,600",0,97,"1,040",0,57,"4,420",96,298,589,26,223,228,0,0,"1,460",0,0,0,0,"2,598",0,117,451,87,504,"1,537",0,0,"5,294",0,"12,531",0,"13,402",0,0,0,0,"2,242",0,0,0,0,"-3,133",0,0,0,0,0,"25,042",0,0,0,0,0,882,0,480,0,-345,0,0,0,"-13,421",0,0,0,0,"12,638","-3,791",0,0,0,0,"-4,649",0,-23,0,"2,673",-25,0,"6,823",0,0,0,"8,771",800,0,0,0,0,"4,122",800,0,0,0,0,"1,145",0,0,0,0,"1,145","1,874","2,867","4,741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1701,E06000044,Portsmouth UA,,UA,"15,717","38,743","18,395","13,909",937,"6,914","94,615","1,207","11,467",396,27,"1,565",0,0,859,"1,649","-1,594","4,381",0,55,365,748,"21,125",390,"25,541",0,"9,658",569,"7,178","1,631",35,"45,002","3,672","13,148",0,0,0,"8,323","18,859","2,653","3,145",176,0,0,97,0,682,"6,240",537,"10,399",0,0,"67,931","1,889",594,108,256,311,446,510,751,436,"1,469","1,202","2,464",917,0,3,0,557,30,450,"3,821","1,351",0,223,"1,102",0,0,"18,890",560,"2,727",0,"2,179",0,969,102,"6,537",361,"5,488","1,147","3,207","2,323","3,362","15,888",-123,323,0,0,858,613,269,134,0,55,422,249,-86,992,189,297,368,0,0,188,-642,"3,502","3,831","4,814",0,308,0,0,"16,561",108,414,702,8,-33,0,0,702,"1,901",0,0,759,0,-723,126,"2,185",-277,439,870,"1,395",0,0,"4,774",0,"293,224",0,"40,880",818,"34,626",0,0,0,0,0,0,0,"-22,233",0,0,0,0,0,"347,315",88,"28,945",0,0,235,"11,424",191,"21,184","-5,334","-1,419","5,149",101,0,"-79,152",0,0,0,0,"328,727","-148,645",0,0,0,0,"-50,260","-2,041","-11,734",0,"-30,730",820,0,"86,137","4,104",0,"1,621","210,215","23,374",0,"4,104",0,"1,621","159,955","21,333",0,0,0,0,"17,074","7,244",0,0,"1,754","26,072","5,923","7,802","13,725",0,0,"67,092","3,252","15,600",917,0,370,0,0,0,"87,231","24,500","16,009","15,849",429,"6,866","23,821",0,72,0,0,900,"88,446","-1,215","19,858","18,643",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
