E-code,ONS Code,Local authority,,Class,Early years,Primary schools,Secondary schools,Special schools and alternative provision,Post-16 provision,Other education and community budget,TOTAL EDUCATION SERVICES,"Transport planning, policy and strategy ",Structural maintenance,"Environmental, safety and routine maintenance",Winter service,Street lighting (including energy costs),Traffic management and road safety: congestion charging,Traffic management and road safety: traffic management – bus lane enforcement,Traffic management and road safety: road safety education and safe routes (including school crossing patrols),Traffic management and road safety: other,Parking services,Public transport: statutory concessionary fares,Public transport: discretionary concessionary fares,Public transport: support to operators,Public transport: co-ordination,"Airports, harbours and toll facilities",TOTAL HIGHWAYS AND TRANSPORT SERVICES,Children's social care: Sure start children's centres/flying start and early years,Children's social care: Children looked after,Children's social care: Other children and family services,Children's social care: Family support services,Children's social care: Youth justice,Children's social care: Safeguarding children and young people’s services,Children's social care: Asylum seekers,Children's social care: Services for young people,TOTAL CHILDREN'S SOCIAL CARE,Physical support - adults (18–64),Physical support - older people (65+),Sensory support - adults (18–64),Sensory support - older people (65+),Support with memory and cognition - adults (18–64),Support with memory and cognition - older people (65+),Learning disability support - adults (18–64),Learning disability support - older people (65+),Mental health support - adults (18–64),Mental health support - older people (65+),Social support: Substance misuse support,Social support: Asylum seeker support,Social support: Support for carer,Social support: Social Isolation,Assistive equipment and technology,Social care activities,Information and early intervention,Commissioning and service delivery,TOTAL ADULT SOCIAL CARE,Sexual health services - STI testing and treatment (prescribed functions),Sexual health services - Contraception (prescribed functions),"Sexual health services - Promotion, prevention and advice (non-prescribed functions)",NHS health check programme  (prescribed functions),Health protection - Local authority role in health protection  (prescribed functions),National child measurement programme (prescribed functions),Public health advice to NHS commissioners (prescribed functions),Obesity - adults,Obesity - children,Physical activity - adults,Physical activity - children,Substance misuse - Treatment for drug misuse in adults,Substance misuse - Treatment for alcohol misuse in adults,Substance misuse - Preventing and reducing harm from drug misuse in adults,Substance misuse - Preventing and reducing harm from alcohol misuse in adults,Substance misuse - Specialist drug and alcohol misuse services for children and young people,Smoking and tobacco - Stop smoking services and interventions,Smoking and tobacco - Wider tobacco control,Children 5–19 public health programmes,Miscellaneous public health services - Mandated 0-5 children’s services (prescribed functions),Miscellaneous public health services - All Other 0-5 children’s services (non-prescribed functions),Health at work,Public mental health,Miscellaneous public health services - other,TOTAL PUBLIC HEALTH,"Housing strategy, advice, advances, enabling, renewals and licensing",Homelessness,Housing benefits: rent allowances and rent rebates - discretionary payments,Housing benefits administration,Other council property - travellers' sites and non-HRA council property,Housing welfare: Supporting People,Other welfare services,TOTAL HOUSING SERVICES (GFRA only),Archives,Culture and heritage (excluding Archives),Recreation and sport,Open spaces,Tourism,Library service,TOTAL CULTURAL AND RELATED SERVICES,"Cemetery, cremation and mortuary services",Regulatory services: Trading standards,Regulatory services: Water safety,Regulatory services: Food safety,Regulatory services: Environmental protection; noise and nuisance,Regulatory services: Housing standards,Regulatory services: Health and safety,Regulatory services: Port health (excluding levies),Regulatory services: Port health levies,Regulatory services: Pest control,Regulatory services: Public conveniences,Regulatory services: Animal and public health; infectious disease,Regulatory services: Licensing - Alcohol and entertainment licensing; taxi licensing,Community safety (Crime reduction),Community safety (Safety services),Community safety (CCTV),Defences against flooding,Land drainage and related work (excluding levy / Special levies),Land drainage and related work - Levy / Special levies,Coast protection,Agriculture and fisheries services,Street cleansing (not chargeable to Highways),Waste collection,Waste disposal,Trade waste,Recycling,Waste minimisation,Climate change costs,TOTAL ENVIRONMENTAL AND REGULATORY SERVICES,Building control,Development control,Planning policy,Environmental initiatives,Economic development,Community development,Economic research,Business Support,TOTAL PLANNING AND DEVELOPMENT SERVICES,TOTAL POLICE SERVICES,TOTAL FIRE AND RESCUE SERVICES,Coroners' court services,Other court services    ,Corporate and democratic core,Local tax collection: council tax discounts - locally funded,Local tax collection: council tax support administration,Local tax collection: other,Emergency planning,Central services to the public: other,Non-distributed costs - retirement benefits ,Non-distributed costs - costs of unused shares of IT facilities and other assets,Non-distributed costs - revenue expenditure on surplus assets,TOTAL CENTRAL SERVICES,TOTAL OTHER SERVICES,TOTAL SERVICE EXPENDITURE,Housing benefits: rent allowances - mandatory payments,Housing benefits: non-HRA rent rebates - mandatory payments,Housing benefits: rent rebates to HRA tenants - mandatory payments,Housing benefits: subsidy limitation transfers from HRA,Contribution to the HRA re items shared by the whole community,Parish Precepts,Integrated Transport Authority levy,Waste Disposal Authority levy,London Pensions Fund Authority levy,Other levies ,External Trading Accounts net surplus(-)/ deficit(+),Internal Trading Accounts net surplus(-)/ deficit(+),Capital items accounted for in External Trading Accounts,Capital items accounted for in Internal Trading Accounts,Appropriations to(+) / from(-) Accumulated Absences Account,Adjustments to net current expenditure,NET CURRENT EXPENDITURE,Levy: Environment Agency flood defence,Capital expenditure charged to the GF Revenue Account (CERA) (exclude Public Health),Capital expenditure charged to the GF Revenue Account (CERA) (Public Health),Capital receipts used to finance revenue expenditure under receipts flexibility,Provision for bad debts (+/-),Provision for repayment of principal,Leasing payments,Interest: external payments,Interest: HRA item 8 payments and receipts,SUB-TOTAL,Interest and investment income (-): external receipts and dividends,Private Finance Initiative (PFI) schemes - difference from service charge,Appropriations to(+)/ from(-) financial instruments adjustment account,Appropriations to(+)/ from(-) unequal pay back pay account,Specific and special grants outside AEF [SG line 799 as income],Business Rates Supplement  (GLA only),Community Infrastructure levy,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),Carbon Reduction Commitment (CRC) transactions (income) (-),REVENUE EXPENDITURE,Local Services Support Grant (LSSG),Specific and special grants inside AEF [SG line 699 as income],NET REVENUE EXPENDITURE,Inter-authority transfers in respect of reorganisation,Appropriations to(+)/ from(-) schools' reserves,Appropriations to(+)/ from(-) public health financial reserves,Appropriations to(+)/ from(-) other earmarked financial reserves,Appropriations to(+)/ from(-) unallocated financial reserves,Revenue Support Grant,Police grant,Retained income from Rate Retention Scheme,Other items,COUNCIL TAX REQUIREMENT (total of lines 905 to 980),Estimated schools reserves level at 1 April,Estimated public health financial reserves level at 1 April,Estimated other earmarked financial reserves level at 1 April,Estimated unallocated financial reserves level at 1 April,Estimated schools reserves level at 31 March,Estimated public health financial reserves level at 31 March,Estimated other earmarked financial reserves level at 31 March,Estimated unallocated financial reserves level at 31 March,Prior Year Adjustments  ,Other Earmarked Financial Reserves used for smoothing PFI and long-term liability payments at 1 April 2017,Other Earmarked Financial Reserves used for smoothing PFI and long-term liability payments at 31 March 2018,Other Earmarked Financial Reserves held on behalf of third parties for specific projects at 1 April 2017,Other Earmarked Financial Reserves held on behalf of third parties for specific projects at 31 March 2018,Depreciation,Loss on impairment of assets,Revaluations taken to surplus or deficit on the provision of services,Credit for capital grants,Revenue Expenditure funded from Capital by Statute (RECS),Total capital items (total of lines 1031 to 1036),Adult Social Care Expenditure financed from Adult Social Care Council Tax Flexibility,Total council tax revenue foregone - pensioners,Total council tax revenue foregone - working age people,Total amount of council tax revenue foregone,The total amount paid to local parishes [by the billing authority] with respect to their council tax support allocation,Payment to operators in respect of depreciation which is included in line 275,"Please confirm the form is completed on non-IAS19 and PFI ""Off-Balance Sheet"" basis ","Total service expenditure on non-IAS19 and PFI ""On Balance Sheet"" basis",Dwelling rents (gross),Non-dwelling rents (gross),Tenants’ leaseholders’ and other charges for services and facilities,Contributions towards expenditure (other than government grants and assistance),Government grants and assistance (including downward adjustments),Interest on investments credited direct to the HRA,Transfers from GF,Transfers from MRR,Appropriation to/from Accumulated Absences Account,TOTAL HOUSING REVENUE ACCOUNT (HRA) INCOME,Repairs and maintenance,Supervision and management (including CDC),Special services,"Rents, rates, taxes and other charges",Direct charges to the HRA - Interest payable and similar charges including amortisation of premiums and discounts,Charges to the HRA for debt repayment or non-interest charges in respect of credit arrangements (including on balance sheet PFI schemes),Capital expenditure charged to the Housing Revenue Account (CERA),Debt management costs,Transfers to GF,Transfers to MRR,Provision for bad debts (+/-),TOTAL HOUSING REVENUE ACCOUNT (HRA) EXPENDITURE,SURPLUS OR DEFICIT FOR THE YEAR ON HRA SERVICES,Housing Revenue Account (HRA) Reserves at 1 April,Housing Revenue Account (HRA) Reserves at 31 March,
E1934,E07000098,Hertsmere,,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,-702,0,0,22,0,0,-608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,457,8,606,-526,0,0,"1,308",0,85,267,"1,580",0,0,"1,932",122,0,0,138,657,14,0,0,0,14,23,106,138,0,338,111,445,0,0,0,0,"1,361",603,0,-8,"1,205",0,0,"5,267",52,896,643,0,"-3,136",0,0,0,"-1,545",0,0,0,0,"2,417",0,361,628,93,706,0,0,0,"4,205","1,269","11,828","38,429",0,0,0,0,"1,172",0,0,0,0,0,0,0,0,0,0,"51,429",0,0,0,0,0,0,0,0,0,"51,429",-200,0,0,0,"-38,429",0,0,0,0,"12,800",0,"-2,448","10,352",0,0,0,"1,095",0,-613,0,"-2,956",0,"7,878",0,0,"14,590","10,042",0,0,"15,685","10,042",0,0,0,0,0,"2,772",0,0,0,0,"2,772",0,"2,690","3,304","5,994",0,0,1,"11,828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
E1935,E07000099,North Hertfordshire,,SD,0,0,0,0,0,0,0,32,0,451,0,0,0,0,0,0,"-1,151",0,0,0,0,4,-664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,724,0,502,0,0,0,"1,528",0,783,35,"1,960",0,0,"2,778",-45,0,0,249,233,97,83,0,0,33,98,80,135,150,0,-17,0,38,5,0,0,"1,202","2,240",0,-215,"2,194",-259,17,"6,318",162,689,"1,047",0,95,68,0,-945,"1,116",0,0,0,0,"2,034",0,479,876,85,973,"1,123",0,0,"5,570",0,"16,811","38,417",0,0,0,0,"1,068",0,0,0,0,0,0,0,0,0,0,"56,296",0,0,0,0,312,1,0,45,0,"56,654",-267,0,0,0,"-38,230",0,0,0,0,"18,157",0,"-3,190","14,967",0,0,0,46,"-1,357",0,0,"-2,072",39,"11,623",0,0,"4,638","5,963",0,0,"4,684","4,606",0,0,0,0,0,"4,014",0,0,-596,"2,386","5,804",0,"3,229","3,378","6,607",39,0,1,"16,811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
E1936,E07000240,St Albans,,SD,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,"-1,748",0,64,77,0,0,"-1,484",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,129,545,231,689,-123,0,0,"1,471",0,"1,215",-37,"1,081",110,0,"2,369",63,0,0,331,489,0,146,0,0,70,325,51,32,172,0,280,0,0,0,0,0,"1,311","1,188",0,6,"1,309",0,0,"5,773",103,"1,758","1,015",0,203,352,0,0,"3,431",0,0,0,0,"2,408",0,459,740,90,961,0,0,0,"4,658",0,"16,273","19,640",40,"13,215",0,115,"2,573",0,0,0,37,-488,0,0,0,0,0,"51,405",0,0,0,0,0,"1,701",0,80,70,"53,256",-80,0,0,0,"-33,231",0,0,0,0,"19,945",0,"-3,344","16,601",0,0,0,54,-972,-155,0,"-2,358",-200,"12,970",0,0,"1,285","3,157",0,0,"1,339","2,185",0,0,0,0,0,"3,236",0,0,0,0,"3,236",0,"2,433","3,585","6,018",0,0,1,"16,273","25,822","1,110",930,0,0,70,0,0,0,"27,932","3,318","5,786",0,260,"5,130","7,000","6,368",0,0,0,70,"27,932",0,"6,276","6,276",
E1937,E07000243,Stevenage,,SD,0,0,0,0,0,0,0,15,185,635,0,27,0,0,0,0,"-2,521",0,0,168,0,0,"-1,491",0,0,609,0,0,0,0,0,609,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,132,322,464,157,651,"-2,504",0,0,-911,0,268,"1,650","1,861",0,0,"3,779",109,0,0,139,104,0,386,0,0,0,177,87,48,93,87,203,0,50,0,0,0,"1,043",406,0,0,682,0,0,"3,614",-53,203,586,0,"-1,518",589,0,0,-193,0,0,0,0,"2,015",0,406,471,67,385,"1,046",0,0,"4,390",0,"9,937","13,968",0,"20,163",0,0,0,0,0,0,57,0,72,0,-411,0,0,"43,786",0,454,0,0,30,319,0,266,0,"44,855",-223,0,0,0,"-34,352",0,0,0,0,"10,280",0,"-1,720","8,560",0,0,0,"1,184",-432,-690,0,"-3,184",-139,"5,299",0,0,"1,711","5,275",0,0,"2,895","4,843",0,0,0,0,0,"5,455",0,0,0,0,"5,455",0,"2,381","3,788","6,169",0,0,1,"9,937","40,134",133,"2,567",408,0,240,"1,587",0,0,"45,069","5,844","9,135","4,328",490,"7,017","15,098",110,0,0,0,255,"42,278","2,791","18,579","21,370",
E1938,E07000102,Three Rivers,,SD,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,133,0,0,120,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,615,0,174,0,0,0,"1,187",0,189,"1,370","1,403",0,0,"2,962",19,0,0,197,-27,0,0,0,0,63,4,61,-68,267,5,1,0,16,0,0,0,962,"2,043",0,211,375,0,0,"4,129",-18,"1,007",70,63,0,0,0,0,"1,122",0,0,0,0,"1,842",0,0,"1,086",85,257,0,0,0,"3,270",558,"13,531","24,545",0,0,0,0,"1,824",0,0,0,0,0,0,0,0,0,0,"39,900",0,0,0,0,0,0,0,0,0,"39,900",-139,0,0,0,"-25,317",0,0,0,0,"14,444",0,"-1,360","13,084",0,0,0,"-1,249","-1,564",-336,0,"-1,862",-51,"8,022",0,0,"9,831","4,741",0,0,"8,582","3,177",0,0,0,0,0,"1,832",0,0,0,482,"2,314",0,"1,944","2,537","4,481",27,0,1,"10,672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
E1939,E07000103,Watford,,SD,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,148,10,0,54,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,272,"1,642",0,0,0,0,"2,152",0,"1,229",935,"1,449",0,0,"3,613",-84,0,0,231,396,260,89,0,0,187,92,78,352,0,147,216,0,0,0,0,0,"2,020",996,0,-80,"1,396",0,26,"6,322",286,704,673,36,115,0,0,0,"1,814",0,0,0,0,"3,281",0,0,"1,067",54,0,"2,249",0,0,"6,651",0,"20,805","38,907",0,0,0,0,0,0,0,0,0,"-6,960",0,0,0,0,0,"52,752",0,0,0,0,0,0,0,130,0,"52,882","-1,550",0,0,0,"-37,623",0,0,0,0,"13,709",0,"-2,440","11,269",0,0,0,216,0,-565,0,"-2,452",-297,"8,171",0,0,"14,617","1,350",0,0,"14,833","1,350",0,0,0,0,0,"4,387",0,0,0,0,"4,387",0,"2,078","3,878","5,956",0,0,1,"13,709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
E1940,E07000241,Welwyn Hatfield,,SD,0,0,0,0,0,0,0,16,101,0,0,78,0,0,0,0,-271,0,0,0,14,0,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,371,172,"1,308",0,0,0,"2,651",0,"1,317","1,265","1,220",0,0,"3,802",136,0,0,212,212,212,212,0,0,32,31,364,176,10,263,107,0,0,0,0,0,"1,385","1,971",0,-87,"1,020",0,0,"6,256",-7,673,"1,082",0,"-1,928",61,0,-943,"-1,062",0,0,0,0,"2,497",0,105,737,144,525,100,0,0,"4,108",0,"15,789","19,113",0,"21,154",0,0,"1,632",0,0,0,0,0,0,0,0,0,0,"57,688",0,0,0,0,0,165,155,0,0,"58,008",-433,0,0,0,"-40,707",0,0,0,0,"16,868",0,"-2,635","14,233",0,0,0,-243,-107,-558,0,"-3,763",198,"9,760",0,0,"1,414","6,779",0,0,"1,171","6,672",0,0,0,0,0,"3,373",0,0,0,"1,194","4,567",0,"2,787","3,938","6,725",28,0,1,"15,789","48,903",463,"2,473",247,0,180,0,0,0,"52,266","11,101","4,471","5,237",738,"6,242","15,300","13,515",34,0,0,350,"56,988","-4,722","10,116","5,394",
E2001,E06000011,East Riding of Yorkshire UA,,UA,"16,929","99,131","54,578","15,712",648,"21,354","208,352",856,"4,974","4,827","2,080","2,140",0,0,406,550,"-1,309","3,136",0,0,"2,662",0,"20,322","5,324","17,340",0,"6,259",795,"4,957",0,896,"35,571","4,485","24,850",0,0,163,"7,043","22,169","3,299","3,135","1,798",274,0,516,0,"1,162","6,083",581,"9,520","85,078",646,720,270,531,68,74,84,357,180,228,129,"1,230",825,480,360,214,344,69,912,"2,592",179,64,209,"1,046","11,811",199,208,0,928,67,"1,362",65,"2,829",726,"2,744","5,791",900,"1,149","4,935","16,245",403,"1,009",24,859,945,675,276,0,34,34,799,506,16,129,0,126,536,281,"1,439",380,-254,"3,575","8,671","14,040",-158,122,0,0,"34,467",510,"1,685",963,26,"9,657",116,0,70,"13,027",0,0,580,0,"5,053",0,0,0,131,"1,005","5,293",917,0,"12,979",-79,"440,602","38,780",332,"28,422",251,0,"5,464",0,0,0,815,-371,703,-17,-657,"1,135",0,"515,459",188,"23,783",0,0,0,"10,174",0,"12,315","-7,626","554,293",-801,0,0,0,"-84,766",0,0,320,0,"469,046",-168,"-206,720","262,158",0,0,-120,"-17,158",0,"-20,171",0,"-66,014","-2,916","155,779","9,894","1,429","117,088","6,529","9,894","1,309","99,930","6,529",0,0,0,0,0,"32,182","-2,335","6,163","-9,706","10,378","36,682","4,284","10,766","6,286","17,052",0,0,1,"440,602","46,941",442,230,"1,610",0,0,229,0,0,"49,452","8,761","5,702","3,194",264,0,"6,500","8,864",62,"7,875",0,529,"41,751","7,701","45,118","52,819",
E2002,E06000010,Kingston upon Hull UA,,UA,"18,190","29,327","28,556","21,699",630,"11,488","109,890",291,230,"2,594",323,"2,057",0,-927,191,10,"-2,028","6,896",402,465,60,17,"10,581","1,247","33,320",0,"3,606","1,007","9,672",278,"1,381","50,511","7,742","13,931",545,"9,029",0,"2,766","26,013","1,582","3,773",0,0,-13,124,0,9,"3,203",0,"7,122","75,826","1,316","1,107",537,168,158,158,292,595,978,99,15,"5,064","1,124",153,0,315,676,142,"1,944","3,008","3,207",75,187,"3,827","25,145","2,369",287,"1,033","3,103",-223,"3,997",0,"10,566",204,"5,005","2,291","4,825",780,"2,226","15,331",-671,746,0,614,321,0,0,176,0,864,0,0,-309,"2,348",0,"1,025",319,0,0,0,0,"3,168","3,348","8,468",401,"5,363",0,0,"26,181",5,310,100,113,"1,331","2,290",0,224,"4,373",0,0,337,0,"6,596",209,"3,643",-589,144,223,"14,582",0,0,"25,145",0,"353,549","60,418",227,"52,053",0,-74,0,0,0,0,129,"-5,931","-1,235",-45,0,0,0,"459,091",79,"4,754",0,0,0,"5,314",0,"3,699",0,"472,937","-1,015",0,0,0,"-120,003",0,0,0,0,"351,919",0,"-143,011","208,908",0,0,0,"-11,669",0,"-39,544",0,"-78,379","-4,700","74,616","4,652",0,"27,472","7,968","4,652",0,"15,803","7,968",0,0,0,0,0,"29,788","3,851","-18,211","-41,659","29,070","2,839","2,132","9,803","12,565","22,368",0,0,1,"353,549","90,240","1,237","3,263",0,0,32,673,0,0,"95,445","21,427","16,074","4,480",709,"28,057",0,"25,262",295,0,0,"1,639","97,943","-2,498","19,228","16,730",
E2003,E06000012,North East Lincolnshire UA,,UA,"9,460","10,788",807,"7,595",786,"10,379","39,815",636,"1,606","4,085",0,"1,154",0,0,-31,865,-599,"2,919",0,44,0,0,"10,679",954,"14,683",523,"3,367",640,"5,392",0,222,"25,781","3,954","13,883",0,114,55,133,"12,628",936,"2,099","1,170",23,0,658,225,191,"2,824","1,685","2,665","43,243",302,501,245,123,50,24,335,239,103,260,240,"1,213",488,379,150,88,539,86,961,971,"2,077",63,335,"2,128","11,900",926,511,521,"1,450",0,"2,419",0,"5,827",0,955,"1,860",-182,537,"1,149","4,319",-399,271,0,306,310,0,0,-250,0,0,122,0,-45,407,0,0,0,892,0,240,0,797,"1,279","3,231",0,"4,480",0,0,"11,641",4,"1,153",0,618,-676,77,0,"-2,640","-1,464",0,0,300,0,"2,426",0,464,665,58,426,"3,809",0,30,"8,178","5,829","165,748","53,022",169,0,0,0,655,0,0,0,716,0,0,0,0,0,0,"220,310",123,0,0,0,0,"4,957",0,"5,529",0,"230,919",-15,0,0,0,"-55,463",0,0,0,0,"175,441",0,"-50,306","125,135",0,"-1,865",0,"-7,376",0,"-17,756",0,"-37,376",-821,"59,941","5,316",0,"23,134","8,300","3,451",0,"15,758","8,300",0,0,0,0,0,"-15,333",0,0,0,0,"-15,333","1,693","6,047","6,462","12,509",102,0,1,"165,748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
E2004,E06000013,North Lincolnshire UA,,UA,"9,834","46,060","16,053","7,087",0,"12,653","91,687",215,460,"2,570",497,"1,070",0,0,411,245,134,"1,728",0,881,449,0,"8,660","1,259","9,264",79,"6,280",515,"7,658",0,"1,046","26,101","2,588","11,240",14,1,289,"2,643","8,343",589,"1,092","1,888",7,0,329,0,6,"4,511","2,105","4,829","40,474",728,497,197,198,138,37,515,121,286,210,0,781,496,562,496,87,263,113,569,"1,723","1,717",0,0,484,"10,218",495,417,241,598,-4,"1,789",0,"3,536",43,"2,038","1,664","3,110",375,"1,544","8,774",-806,530,285,36,648,211,0,0,61,131,242,166,11,780,0,311,0,20,"1,229",0,67,958,"1,986","7,339",-51,"3,189",0,0,"17,343",240,6,630,95,"1,765",883,0,0,"3,619",0,0,261,0,"2,951",0,761,736,72,441,"3,790",0,-115,"8,897",460,"219,769","45,491",108,0,0,0,"1,414",0,0,0,0,"-3,465","-1,889",0,0,0,0,"261,428",85,28,0,"-1,563",0,"5,738",0,"7,301",0,"273,017",-50,0,0,0,"-49,314",0,0,0,0,"223,653",0,"-98,789","124,864",0,-39,-502,"-4,775",0,"-14,291",0,"-38,045",-233,"66,979","4,360","1,907","16,976","6,858","4,321","1,405","12,201","6,858",0,0,0,0,0,"16,572",0,0,"26,805","7,827","51,204","1,877","5,419","4,519","9,938",104,0,1,"219,769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
E2101,E06000046,Isle of Wight UA,,UA,"6,722","40,726","20,245","8,957","1,548","8,125","86,323",545,"2,943","3,032",700,894,0,0,"1,072",0,"-2,956","4,828",0,0,20,-303,"10,775","1,170","8,679",0,"1,504",417,"8,942",0,290,"21,002","3,371","13,095",24,126,226,"7,016","14,820",808,"2,566","1,532",1,0,"2,183",296,544,"4,290",518,"6,050","57,466",705,382,62,299,47,28,89,159,41,129,78,"1,221",190,74,30,142,119,23,419,"1,911",24,33,158,"1,758","8,121",505,"1,779",346,"1,049",-102,"2,299",0,"5,876",196,519,347,"1,366",48,"1,159","3,635",-258,359,18,347,513,0,57,6,0,0,21,12,57,51,51,20,153,0,0,283,107,"3,585","3,687","3,263",0,"1,282",0,0,"13,614",53,173,344,153,"1,956",4,0,-130,"2,553",0,"6,858",573,0,"2,606",0,435,686,191,153,"1,369",0,0,"6,013",0,"222,236","45,492",535,0,0,0,"3,396",0,0,0,0,0,0,0,0,0,0,"271,659",37,200,0,0,0,864,"8,194","8,873",0,"289,827",-160,0,0,0,"-50,448",0,0,0,0,"239,219",-156,"-112,729","126,334",0,0,-412,"2,505","-3,572","-12,718",0,"-31,868",-500,"79,769","1,482",570,"36,614","9,553","1,482",158,"39,119","5,981",0,"23,609","26,349",958,958,"15,093",0,0,0,0,"15,093","2,182","6,233","4,964","11,197",88,0,1,"222,236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
E2201,E06000035,The Medway Towns UA,,UA,"13,484","50,256","22,372","4,760","2,466","12,303","105,641",432,"2,559","3,300",178,60,0,0,151,-56,"-5,985","4,226",141,"1,145",201,7,"6,359","3,171","22,885","1,506","4,660",129,"11,322",0,794,"44,467","7,245","12,947",12,180,66,"2,956","23,283","2,335","2,400",750,0,0,771,247,771,"9,697",804,"1,518","65,982",88,"2,417",0,173,791,9,299,348,248,297,0,"1,953",154,244,0,686,151,0,787,"5,000",65,559,0,"3,445","17,714","1,083","2,222",0,890,-3,"1,641",0,"5,833",237,"2,211","1,782","4,687",488,"3,622","13,027",-586,415,0,667,204,0,0,0,0,57,471,0,-56,0,"1,659",5,131,0,0,0,0,"4,294","5,918","11,178",0,886,0,0,"25,243",143,420,641,0,542,136,0,471,"2,353",0,0,635,0,"2,610",0,890,0,150,865,"1,584",6,0,"6,740",0,"293,359","96,082","1,426","8,595",-201,0,408,0,0,0,94,"-1,548","-1,136",0,0,0,"-1,570","395,509",389,0,0,0,0,"4,807",0,"8,595","-2,198","407,102","-1,133",0,0,0,"-110,844",0,0,146,0,"295,271",0,"-122,957","172,314",0,0,0,-968,16,"-18,504",0,"-46,302",0,"106,556","3,209","1,859","15,207","7,819","3,209","1,859","14,239","7,835",0,0,0,0,0,"39,000",0,0,"38,855","5,000","82,855","3,033","6,533","6,302","12,835",33,0,1,0,"12,913",181,"1,322",0,0,38,0,0,0,"14,454","2,793","3,180","1,004",221,-6,"4,754",0,0,"2,213",75,0,"14,234",220,"1,383","1,603",
E2221,E10000016,Kent,,SC,"83,410","384,201","151,150","115,748","8,918","77,796","821,223","2,895","4,551","16,131","3,427","7,086",0,4,"1,311","1,261",0,"17,416","9,112","7,087",877,0,"71,158","10,604","101,212",0,"26,632","2,402","59,811",0,"8,575","209,236","34,879","87,627","1,391","2,036","1,353","16,184","144,152","16,902","12,398","3,498",0,25,"14,814","6,458","4,819","36,767","6,118","35,092","424,513","6,278","4,282","1,345","1,860",190,181,"2,202","1,457","1,007",895,97,"5,152","2,675",919,485,809,"2,702",212,"11,322","21,304",628,180,"3,212","2,904","72,298",63,182,0,0,24,"15,478",0,"15,747",596,"2,494","1,102","3,360",466,"18,846","26,864",0,"2,992",0,0,420,0,0,0,0,0,0,0,0,0,"2,880",0,0,118,0,484,384,0,0,"59,153",-65,"8,820",584,"1,421","77,191",0,699,"1,462","1,243","1,234",434,0,121,"5,193",0,0,"3,984",0,"14,732",0,0,0,521,"1,843","5,416",0,355,"26,851",0,"1,750,274",0,0,0,0,0,0,0,0,0,"1,100",-520,"-1,316",0,0,0,"-6,800","1,742,738",378,"1,735",360,"-2,500",0,"68,526",0,"46,589",0,"1,857,826","-7,846",0,0,0,"-39,491",0,0,631,0,"1,811,120","-1,369","-901,472","908,279",0,"-5,028","-3,274","-21,736","3,921","-66,476",0,"-182,665","-12,494","620,527","29,158","3,825","159,357","37,213","24,130",551,"137,621","41,134",0,"20,904","22,257","8,213","8,213","132,753",178,"-21,495","-74,628","100,613","137,421","11,939",0,0,0,0,0,1,"1,724,737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
